text,meta
"স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা > বিমানযাত্রী ও টিকেট বিষয়ক সেবা > বিমানের টিকেট : যখন কম খরচে পাওয়া যায় > অনলাইনে কম খরচে বিমানের টিকেট কখন পাওয়া যায়? কম খরচে বিমানের টিকেট পাওয়ার জন্য কিছু কৌশল আছে। বিশেষ কিছু সময়ে টিকেট কিনলে অন্যদের চেয়ে কম খরচে টিকেট পাবেন। যেমন : ভ্রমণের তারিখ যত তাড়াতাড়ি নির্ধারণ করতে পারবেন, ততই আপনি কম দামে টিকেট পাবেন। সপ্তাহের মাঝামাঝি দিনগুলোতে ভ্রমণ করলে আপনি কম দামে টিকেট পাবেন। ভ্রমণ মৌসুমের বাইরে অন্য সময় কম খরচে টিকেট পাওয়া যায়। যত অগ্রিম টিকেট নিবেন তত কম খরচ হবে। সকালের বা রাতের ফ্লাইটগুলো সাধারণত দিনের ফ্লাইটের তুলনায় কম দামে পাওয়া যায়। এয়ারলাইন্সের ওয়েবসাইট বা অ্যাপ থেকে টিকেট বুক করলে আপনি ডিসকাউন্ট পেতে পারেন। শেয়ারট্রিপ ওয়েবসাইট থেকে তূলনামূলক সবচেয়ে কম দামে টিকেট বুক করুন। https://www.biman-airlines.com/","category: স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা | sub_category: বিমানযাত্রী ও টিকেট বিষয়ক সেবা | service: বিমানের টিকেট :  যখন কম খরচে পাওয়া যায় | topic: অনলাইনে কম খরচে বিমানের টিকেট কখন পাওয়া যায়?"
"স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা > বিমানযাত্রী ও টিকেট বিষয়ক সেবা > বিমানের টিকেট : যেভাবে কম খরচে পাওয়া যায় > অনলাইনে কম খরচে বিমানের টিকেট কীভাবে পাওয়া যায়? যে ধরনের টিকেটের মূল্য কম হয়: যেকোনো দেশে যাবার জন্য একমুখী যাত্রা আর ফিরতি টিকিটসহ যাত্রার দুটি অপশন পাবেন। আমাদের পর্যবেক্ষণ অনুযায়ী ফিরতি টিকেট নিলে কয়েক হাজার টাকা সাশ্রয় হয়। কারণ এয়ারলাইন্স অগ্রিম যাত্রী পেয়ে তাদের খরচ বহন করতে পারে। তাই কোথাও যাবার সময় রাউন্ড ট্রিপ বাছাই করে টিকেট নেওয়া সেরা সিদ্ধান্ত হবে। শেয়ারট্রিপে নানারকম ভ্রমণ প্যাকেজ পাবেন। যেমন: পরিবার নিয়ে ছুটি কাটানো, হজ্জ ও ওমরাহতে যাওয়াসহ বিভিন্ন রকম কাস্টমাইজ প্যাকেজ আছে। প্যাকেজগুলোতে থাকা, খাওয়া, সড়কপথে ভ্রমণ ইত্যাদি অন্তর্ভুক্ত থাকে। তাই বেশ কম খরচে ফ্লাইটের টিকেট বুক করা যায়। আবার টিকেট কেনার সময় আপনি বিভিন্ন প্রমোশনাল ডিলস পেতে পারেন। এসব অফারে সারাবছরই আকর্ষণীয় ছাড় থাকে। অনেকসময় আসল মূল্যের অর্ধেক খরচে টিকেট কেনা যায়। https://www.biman-airlines.com/","category: স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা | sub_category: বিমানযাত্রী ও টিকেট বিষয়ক সেবা | service: বিমানের টিকেট :  যেভাবে কম খরচে পাওয়া যায় | topic: অনলাইনে কম খরচে বিমানের টিকেট কীভাবে পাওয়া যায়?"
"স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা > বিমানযাত্রী ও টিকেট বিষয়ক সেবা > অনলাইনে টিকেট বুকিং করা যায় এমন এয়ারলাইন্সসমূহ > অনলাইনে কোন কোন এয়ারলাইন্সের টিকেট বুকিং করা যায়? অনলাইনে টিকেট বুকিং করা যায় এমন এয়ারলাইন্সসমূহগুলো - ফ্লাইটের জন্য বিভিন্ন এয়ারলাইন্স বিভিন্নরকম মূল্যে টিকেট দিবে। এর কারণ সব এয়ারলাইন্স নিজেদের মান অনুযায়ী সেবা দেয়। কেউ সাধারণ সেবা দেয় আর কেউ বিলাসবহুল খাবার ও পরিবেশ সরবরাহ করে। যত দামী ফ্লাইট তত বেশি সুবিধা পাবেন, যেমন ইন্টারনেট, বিনোদন ব্যবস্থা, শোবার ব্যবস্থা ভাল হবে। চলুন জেনে নিই কোন কোন এয়ারলাইন্সের টিকেট পাবেন আর কোন এয়ারলাইন্স ভাল হবে। যেসব জনপ্রিয় এয়ারলাইন্স-এর টিকেট পাবেন প্রত্যেকটা দেশে নির্দিষ্ট কিছু এয়ারলাইন্স থাকে। বাংলাদেশে থেকেও প্রায় ১২ টির বেশি বিমান সংস্থা বিভিন্ন দেশে ফ্লাইট সেবা দিয়ে থাকে। এরকম বহুল পরিচিত কিছু বিমান সংস্থা হলো - বিমান বাংলাদেশ এয়ারলাইন্স ইউএস বাংলা এয়ারলাইন্স নভোএয়ার ভিস্ট্রা এয়ারলাইন্স সৌদিয়া এয়ারলাইন্স শ্রীলংকান এয়ারলাইন্স ইন্ডিগো এয়ারওয়েজ সিংগাপুর এয়ারলাইন্স ইতিহাদ এয়ারওয়েজ এয়ার ইন্ডিয়া চায়না সাউদার্ন এয়ারলাইন্স থাই এয়ারওয়েজ মালয়েশিয়া এয়ারলাইন্স উপরের এয়ারলাইন্সগুলো সব দেশেই কমবেশি ট্রিপ দিয়ে থাকে। এছাড়া কিছু দেশের জন্য আলাদা এয়রলাইন্স ও পাবেন। কিন্তু তাতে খরচ অনেক বেশি হয়। https://www.biman-airlines.com/","category: স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা | sub_category: বিমানযাত্রী ও টিকেট বিষয়ক সেবা | service: অনলাইনে টিকেট বুকিং করা যায় এমন এয়ারলাইন্সসমূহ | topic: অনলাইনে কোন কোন এয়ারলাইন্সের টিকেট বুকিং করা যায়?"
"স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা > মেট্রোরেল ও যাত্রী সেবা > র‍্যাপিড পাস অনলাইনে রিচার্জ > র‍্যাপিড পাস অনলাইনে কীভাবে রিচার্জ করতে হবে? ১। র‍্যাপিড পাস প্রথমবার অনলাইন রিচার্জ করার জন্য ডব্লিউ ডব্লিউ ডট র‍্যাপিড পাস ডট কম ডট বিডি ( www.rapidpass.com.bd ) ওয়েবসাইট/অ্যাপ এ নিবন্ধন করতে হবে। ২। অনলাইন রিচার্জের ক্ষেত্রে আপনার র‍্যাপিড পাস কার্ডটি ইতোমধ্যে নিবন্ধন করা না থাকলে নিবন্ধন করতে হবে এবং যেকোনো একটি পেমেন্ট মাধ্যম ব্যবহার করে অনলাইনে কার্ড রিচার্জ করতে পারবেন। ৩। যে কার্ডে রিচার্জ করতে চান সেটি নির্বাচন করুন অনলাইনে রিচার্জ করার পর AVM এ ট্যাপ করার আগ পর্যন্ত রিচার্জটি Pending / অপেক্ষমান দেখাবে। ৪। অনলাইন রিচার্জের পর কার্ডটি আড ভ্যালু মেশিন / Add Value Machine (AVM) এ ট্যাপ করে রিচার্জকৃত ব্যালেন্স যুক্ত হয়েছে কিনা নিশ্চিত হতে হবে। ৫। রিচার্জ সফল হলে নিবন্ধিত মোবাইল নাম্বারে একটি এসএমএস প্রদান করা হবেবেন। ৬। একটি কার্ডে একবারে সর্বনিম্ন ১০০ টাকা এবং সর্বোচ্চ ৫,০০০ টাকা (Store Value) পর্যন্ত রিচার্জ করা যাবে। এছাড়া একবারে শুধুমাত্র একটি পেন্ডিং অনলাইন রিচার্জ থাকতে পারবে; আগের রিচার্জ সম্পন্ন না হওয়া পর্যন্ত নতুন অনলাইন রিচার্জ করা যাবে না। ৭। কার্ড যদি ব্ল‍্যাকলিস্টেড, রিফান্ডেড বা অবৈধ হয়, তাহলে রিচার্জ করা যাবে না। ৮। ব্যবহারকারী তার রিচার্জ হিস্ট্রি অ্যাপ্লিকেশন বা ওয়েবপোর্টালের মাধ্যমে দেখতে পারবেন। https://www.rapidpass.com.bd/latest-update/details/8","category: স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা | sub_category: মেট্রোরেল ও যাত্রী সেবা | service: র‍্যাপিড পাস অনলাইনে রিচার্জ | topic: র‍্যাপিড পাস অনলাইনে কীভাবে রিচার্জ করতে হবে?"
"স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা > মেট্রোরেল ও যাত্রী সেবা > র‍্যাপিড পাস অনলাইনে রিচার্জ বাতিল > র‍্যাপিড পাস অনলাইনে রিচার্জ বাতিল সংক্রান্ত তথ্য র‍্যাপিড পাস অনলাইনে রিচার্জ বাতিল করার আগে কিছু তথ্য জেনে নেওয়ার দরকার- ১। ব্যবহারকারী চাইলে কার্ড এভিএমে (AVM) ট্যাপ করার আগে ৭ দিনের মধ্যে রিচার্জ বাতিলের জন্য অনুরোধ করতে পারবেন। ২। রিচার্জ বাতিলের ক্ষেত্রে ৫% সার্ভিস চার্জ কর্তন করা হবে। ৩। কার্ড ব্ল‍্যাকলিস্ট জনিত কারণে পেন্ডিং ট্রানজেকশন যেমন অনলাইনে রিচার্জ করা হলেও AVM এ ট্যাপ না করা পর্যন্ত ব্যালেন্স আপডেট করতে না পারলে গ্রাহক রিফান্ড রিকোয়েস্ট করতে পারবেন। এ ক্ষেত্রে ৫% সার্ভিস চার্জ কর্তন করা হবে। র‍্যাপিড পাস অনলাইনে রিচার্জ বাতিল করার নিয়মগুলো হলো- ১। আপনার র‍্যাপিড পাস অ্যাকাউন্টে লগইন করে ২। রিচার্জ ট্রানজেকশনের পাশে থাকা ""Cancel"" অপশন চাপতে হবে ৩। সফলভাবে রিচার্জ বাতিল হলে SMS এর মাধ্যমে জানানো হবে ৪। বাতিল করা রিচার্জের টাকা আপনার ব্যাংক অ্যাকাউন্ট/মোবাইল ব্যাংকিং–এ ফেরত আসবে সংশ্লিষ্ট ব্যাংক বা মোবাইল ফিন্যান্সিয়াল সার্ভিসের নীতিমালা অনুযায়ী। ৫ ।যদি AVM মেশিনে ট্যাপ করে ফেলেন, তবে রিচার্জ বাতিল করা যাবে না। https://www.rapidpass.com.bd/latest-update/details/8","category: স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা | sub_category: মেট্রোরেল ও যাত্রী সেবা | service: র‍্যাপিড পাস অনলাইনে রিচার্জ বাতিল | topic: র‍্যাপিড পাস অনলাইনে রিচার্জ বাতিল সংক্রান্ত তথ্য"
"স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা > ট্রেন ভ্রমণ ও যাত্রী সেবা > বাংলাদেশের পূর্বাঞ্চলের ট্রেন স্টেশনসমূহ > বাংলাদেশের পূর্বাঞ্চলের ট্রেন স্টেশনসমূহ বাংলাদেশ রেলওয়ের পূর্বাঞ্চলে নিম্নলিখিত গুরুত্বপূর্ণ ট্রেন স্টেশনগুলো রয়েছে: চট্টগ্রাম, ঢাকা, দেওয়ানগঞ্জবাজার, সিলেট, নোয়াখালী, চাঁদপুর, তারাকান্দি, কিশোরগঞ্জ, মোহনগঞ্জ, জামালপুর, কক্সবাজার এবং ভূঞাপুর ইত্যাদি । https://railway.portal.gov.bd/site/page/988258c9-5f11-4719-91e2-fbc898d4c2a9/-","category: স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা | sub_category: ট্রেন ভ্রমণ ও যাত্রী সেবা | service: বাংলাদেশের পূর্বাঞ্চলের ট্রেন স্টেশনসমূহ | topic: বাংলাদেশের পূর্বাঞ্চলের ট্রেন স্টেশনসমূহ"
"স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা > ট্রেন ভ্রমণ ও যাত্রী সেবা > বাংলাদেশের পশ্চিমাঞ্চলের ট্রেন স্টেশনসমূহ > বাংলাদেশের পশ্চিমাঞ্চলের ট্রেন স্টেশনসমূহ বাংলাদেশ রেলওয়ের পশ্চিমাঞ্চলে নিম্নলিখিত গুরুত্বপূর্ণ ট্রেন স্টেশনগুলো রয়েছে: ঢাকা, রাজশাহী, পঞ্চগড়, খুলনা, লালমনিরহাট, বেনাপোল, কুষ্টিয়া, চুয়াডাঙ্গা,পাবনা ইত্যাদি । https://railway.portal.gov.bd/site/page/6f618d21-8c9a-41da-a896-d5ed83b53b17/","category: স্থল, রেল, মেট্রো ও বিমান পরিবহন সেবা | sub_category: ট্রেন ভ্রমণ ও যাত্রী সেবা | service: বাংলাদেশের পশ্চিমাঞ্চলের ট্রেন স্টেশনসমূহ | topic: বাংলাদেশের পশ্চিমাঞ্চলের ট্রেন স্টেশনসমূহ"
"আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > সঞ্চয়পত্র > সঞ্চয়পত্র কী? সঞ্চয়পত্র সেভিংস সার্টিফিকেট বা সেভিংস ইপ্ট্রুমেন্টস নামেও পরিচিত। সঞ্চয়পত্র হলো গণপ্রজাতন্ত্রী বাংলাদেশ সরকার কর্তৃক পরিচালিত একটি বিনিয়োগ প্রকল্প যা হতে সময়ে সময়ে (মাসিক/ত্রৈমাসিক/মেয়াদান্তে) মুনাফা এবং মেয়াদাস্তে আসল পরিশোধ করা হয়ে থাকে। সঞ্চয়পত্রের মাধ্যমে বিক্ষিপ্তভাবে থাকা জনগণের ক্ষুদ্র ক্ষুদ্র সঞ্চয় একত্রিতকরণের ফলে সরকারের ঘাটতি বাজেট অর্থায়নে সহায়ক হয়। এছাড়াও, দেশের স্বল্প আয়ের জনগণের মধ্যে সঞ্চয়ের প্রবণতা বৃদ্ধি, দেশের বিশেষ জনগোষ্ঠী যেমন- মহিলা, বয়োজ্যেষ্ঠ নাগরিক, অবসরপ্রাপ্ত সরকারি কর্মকর্তা-কর্মচারী, শারীরিক প্রতিবন্ধী ও সমাজের অন্ঘসর জনগোষ্ঠীকে সামাজিক নিরাপত্তা বেষ্টনির আওতায় আনয়ন, বৈদেশিক নির্ভরতা হ্রাস এবং মুদ্রাস্কীতি নিয়ন্ত্রণে সঞ্চয়পত্র একটি গুরুত্বপূর্ণ হাতিয়ার হিসেবে ব্যবহার করা হয়ে থাকে। সঞ্চয়পত্রে বিনিয়োগ ঝুঁকিমুক্ত বিনিয়োগ হিসাবে বিবেচনা করা হয়ে থাকে। https://www.bb.org.bd/en/index.php/Investfacility/sanchayapatravvvvvv",category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: সঞ্চয়পত্র | topic: সঞ্চয়পত্র কী?
আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > সচল সঞ্চয়পত্রসমূহ এবং মেয়াদ > বর্তমানে কী কী সঞ্চয়পত্র চালু আছে এবং এদের মেয়াদ কত? বর্তমানে ৪ টি সঞ্চয়পত্রের প্রকল্প চালু আছে। যথা: ১। পাঁচ বছর মেয়াদি বাংলাদেশ সঞ্চয়পত্র; মেয়াদ- ৫ বছর ২। তিন মাস অন্তর মুনাফাভিত্তিক সঞ্চয়পত্র; মেয়াদ- ৩ বছর ৩। পারিবারিক সঞ্চয়পত্র; মেয়াদ- ৫ বছর ৪। পেনশন সঞ্চয়পত্র; মেয়াদ- ৫ বছর https://www.bb.org.bd/en/index.php/Investfacility/sanchayapatra,category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: সচল সঞ্চয়পত্রসমূহ এবং মেয়াদ | topic: বর্তমানে কী কী সঞ্চয়পত্র চালু আছে এবং এদের মেয়াদ কত?
"আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > সঞ্চয়পত্রের মুনাফার হার > কোন সঞ্চয়পত্রের মুনাফার হার কিরূপ? সঞ্চয়পত্রের মুনাফার হার সংক্রান্ত যাবতীয় তথ্য পেতে দেখুন, জাতীয় সঞ্চয়পত্র অধিদপ্তর (https://www.bb.org.bd/investfacility/sanchayapatra/sanchayapatrafaq.pdf ) https://www.bb.org.bd/investfacility/sanchayapatra/sanchayapatrafaq.pdf",category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: সঞ্চয়পত্রের মুনাফার হার | topic: কোন সঞ্চয়পত্রের মুনাফার হার কিরূপ?
"আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > সঞ্চয়পত্র: মুনাফা প্রদানের উপায় > সঞ্চয়পত্রের মুনাফা প্রদান করা হয় কীভাবে? সঞ্চয়পত্র বিক্রয়কারী প্রতিষ্ঠান তথা বাংলাদেশ ব্যাংকের সকল অফিস, তফসিলী ব্যাংকের সকল শাখা, জাতীয় সঞ্চয় ব্যুরো ও ডাকঘর হতে ক্রয়কৃত সকল প্রকার সঞ্চয়পত্রের মুনাফা স্বয়ংক্রিয়ভাবে ক্রেতা/ক্রেতাগণ-এর ব্যাংক হিসাবে জমা করা হয়। ০১/০৭/২০১৯ তারিখ হতে প্রাপ্য কোনো প্রকার অর্থ (মুনাফা ও আসল) নগদে প্রদান করা হচ্ছে না। https://www.bb.org.bd/en/index.php/Investfacility/sanchayapatra",category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: সঞ্চয়পত্র: মুনাফা প্রদানের উপায় | topic: সঞ্চয়পত্রের মুনাফা প্রদান করা হয়  কীভাবে?
আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > সঞ্চয়পত্র: মুনাফা হতে উৎসে কর কর্তনের হার > সঞ্চয়পত্রের মুনাফা হতে কিরূপ হারে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হয়? মোট বিনিয়োগ ৫ লক্ষ টাকা বা তার কম হলে ৫% হারে এবং মোট বিনিয়োগ ৫ লক্ষ টাকার বেশি হলে সব টাকার উপর ১০% হারে মুনাফা হতে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হয়। https://www.bb.org.bd/investfacility/sanchayapatra/sanchayapatrafaq.pdf,category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: সঞ্চয়পত্র: মুনাফা হতে উৎসে কর কর্তনের হার | topic: সঞ্চয়পত্রের মুনাফা হতে কিরূপ হারে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হয়?
"আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > একক নামে একাধিক সঞ্চয়পত্রে উৎসে করের হার > যদি ৫ লক্ষ টাকা করে কয়েকবারে সঞ্চয়পত্র ক্রয় করা হয়, সেক্ষেত্রে কি ৫% হারে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হবে? না, ১০% হারে মুনাফা হতে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হবে, কেননা মোট বিনিয়োগ ৫ লক্ষ টাকার অধিক হবে। সঞ্চয়পত্রের গ্রাহক তথ্য গ্রাহকের জাতীয় পরিচয়পত্র নম্বরের ভিত্তিতে সংরক্ষণ করা হয়। তাছাড়া মুনাফা প্রদান পদ্ধতিও স্বয়ংক্রিয়। সুতরাং কোনো ব্যক্তির কত বিনিয়োগ রয়েছে তা ওয়েবভিত্তিক সফটওয়্যার ঐ ব্যক্তির জাতীয় পরিচয়পত্রের ভিত্তিতে স্বয়ংক্রিয়ভাবে শনাক্ত করে। https://www.bb.org.bd/investfacility/sanchayapatra/sanchayapatrafaq.pdf","category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: একক নামে একাধিক সঞ্চয়পত্রে উৎসে করের হার | topic: যদি ৫ লক্ষ টাকা করে কয়েকবারে সঞ্চয়পত্র ক্রয় করা হয়, সেক্ষেত্রে কি ৫% হারে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হবে?"
আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > পেনশন সঞ্চয়পত্রের মুনাফা হতে উৎসে কর কর্তনের হার > পেনশন সঞ্চয়পত্রের মুনাফা হতে কীরূপ হারে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হয়? পেনশন সঞ্চয়পত্রে মোট বিনিয়োগ ৫ লক্ষ টাকা বা তার কম হলে তা আয়কর মুক্ত। কিন্তু মোট বিনিয়োগ ৫ লক্ষ টাকার বেশি হলে সব টাকার উপর ১০% হারে মুনাফা হতে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হয়। https://www.bb.org.bd/investfacility/sanchayapatra/sanchayapatrafaq.pdf,category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: পেনশন সঞ্চয়পত্রের মুনাফা হতে উৎসে কর কর্তনের হার | topic: পেনশন সঞ্চয়পত্রের মুনাফা হতে কীরূপ হারে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হয়?
আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > একত্রে ক্রয়কৃত পেনশন ও সঞ্চয়পত্রে উৎসে করের হার > পেনশন সঞ্চয়পত্রে ০৫ লক্ষ টাকা এবং অন্যান্য সঞ্চয়পত্রে ০৫ লক্ষ টাকা বিনিয়োগ করলে সেক্ষেত্রে মুনাফা হতে কীরূপ হারে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হবে? পেনশন সঞ্চয়পত্র আয়করমুক্ত থাকবে এবং বাকি ০৫ লক্ষ টাকার উপর প্রদেয় মুনাফা হতে ১০% হারে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হবে। https://www.bb.org.bd/investfacility/sanchayapatra/sanchayapatrafaq.pdf,category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: একত্রে ক্রয়কৃত পেনশন ও সঞ্চয়পত্রে উৎসে করের হার | topic: পেনশন সঞ্চয়পত্রে ০৫ লক্ষ টাকা এবং অন্যান্য সঞ্চয়পত্রে ০৫ লক্ষ টাকা বিনিয়োগ করলে সেক্ষেত্রে মুনাফা হতে কীরূপ হারে উৎসে কর (আয় বা লেনদেনের সময় সরাসরি উৎস থেকে কেটে নেয়া কর)কর্তন করা হবে?
আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > সঞ্চয়পত্র ক্রয়: প্রয়োজনীয় কাগজপত্র > সঞ্চয়পত্র ক্রয়ের ক্ষেত্রে কী কী কাগজপত্র প্রয়োজন? সঞ্চয়পত্র ক্রয়ের ক্ষেত্রে প্রয়োজনীয় কাগজপত্র: যথাযথভাবে পূরণকৃত ক্রয় ফর্ম। ক্রেতার জাতীয় পরিচয়পত্রের সত্যায়িত কপি। ক্রেতার ০২ কপি পাসপোর্ট সাইজের সত্যায়িত রঙিন ছবি। ক্রেতার ব্যাংক হিসাবের MICR চেক ও চেক পাতার ফটোকপি। ক্রেতার আয়কর (E-TIN) সনদের কপি। নমিনির জাতীয় পরিচয়পত্রের সত্যায়িত কপি। নমিনির ০২ কপি পাসপোর্ট সাইজের (ক্রেতা কর্তৃক) সত্যায়িত রঙিন ছবি। বিশেষ দ্রষ্টব্য: ক্রেতার ব্যাংক হিসাবের শিরোনাম ও আয়কর সনদে (E-TIN) দেওয়া নাম জাতীয় পরিচয়পত্রের নামের বানানের অনুরূপ হওয়া বাধ্যতামূলক। তাই জাতীয় পরিচয়পত্র ব্যবহার করে আয়কর সনদ (E-TIN) ও ব্যাংক হিসাব খুলুন। https://www.bb.org.bd/investfacility/sanchayapatra/sanchayapatrafaq.pdf,category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: সঞ্চয়পত্র ক্রয়: প্রয়োজনীয় কাগজপত্র | topic: সঞ্চয়পত্র ক্রয়ের ক্ষেত্রে কী কী কাগজপত্র প্রয়োজন?
আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > পেনশনার সঞ্চয়পত্র ক্রয়: প্রয়োজনীয় অতিরিক্ত কাগজপত্র > পেনশনার সঞ্চয়পত্র ক্রয়ের ক্ষেত্রে অতিরিক্ত কী কী কাগজপত্র প্রয়োজন? পেনশনার সঞ্চয়পত্র ক্রয়ের ক্ষেত্রে প্রয়োজনীয় অতিরিক্ত কাগজপত্রগুলো হলো : (ক) পেনশন মঞ্জুরিপত্রের (পিপিও/ইপিপিও নম্বর সম্বলিত) সত্যায়িত কপি। (খ) জিপিএফ এর চূড়ান্ত মঞ্জুরিপত্রের সত্যায়িত কপি। (গ) গ্রাচুইটির চূড়ান্ত মঞ্জুরিপত্রের সত্যায়িত কপি। (ঘ) পেনশন বইয়ের সত্যায়িত কপি। (ঙ) প্রযোজ্য ক্ষেত্রে নিয়োগকারী কর্তৃপক্ষ কর্তৃক পূরণকৃত পিএসসি ফর্ম- ২ (ইস্যু/সঞ্চয় অফিস থেকে সংগ্রহ করতে হবে) ইস্যু অফিসে জমা দিতে হবে। https://www.bb.org.bd/investfacility/sanchayapatra/sanchayapatrafaq.pdf,category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: পেনশনার সঞ্চয়পত্র ক্রয়: প্রয়োজনীয় অতিরিক্ত কাগজপত্র | topic: পেনশনার সঞ্চয়পত্র ক্রয়ের ক্ষেত্রে অতিরিক্ত কী কী কাগজপত্র প্রয়োজন?
আর্থিক সেবা ও নাগরিক বিনিয়োগ > বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা > প্রতিবন্ধী পুরুষের পরিবার সঞ্চয়পত্র ক্রয়: অতিরিক্ত কাগজপত্র > প্রতিবন্ধী পুরুষ ব্যক্তি পরিবার সঞ্চয়পত্র ক্রয় করতে চাইলে অতিরিক্ত কী কাগজপত্র জমা দিতে হবে? প্রতিবন্ধী পুরুষ ব্যক্তি পরিবার সঞ্চয়পত্র ক্রয় করতে চাইলে সমাজসেবা অধিদপ্তর থেকে প্রতিবন্ধীত্বের স্বপক্ষে সনদ আনতে হবে। https://www.bb.org.bd/investfacility/sanchayapatra/sanchayapatrafaq.pdf,category: আর্থিক সেবা ও নাগরিক বিনিয়োগ | sub_category: বিনিয়োগ ও সঞ্চয় ব্যবস্থাপনা | service: প্রতিবন্ধী পুরুষের পরিবার সঞ্চয়পত্র ক্রয়: অতিরিক্ত কাগজপত্র | topic: প্রতিবন্ধী পুরুষ ব্যক্তি পরিবার সঞ্চয়পত্র ক্রয় করতে চাইলে অতিরিক্ত কী কাগজপত্র জমা দিতে হবে?
